HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Source1Text,Input.Source1Image,Input.Source2Text,Input.Source2Image,Input.Source3Text,Input.Source3Image,Input.Source4Text,Input.Source4Image,Input.Source5Text,Input.Source5Image,Answer.Age,Answer.Education,Answer.Gender,Answer.Q1Credibility,Answer.Q1Familiarity,Answer.Q2Credibility,Answer.Q2Familiarity,Answer.Q3Credibility,Answer.Q3Familiarity,Answer.Q4Credibility,Answer.Q4Familiarity,Answer.Q5Credibility,Answer.Q5Familiarity,Answer.US,Answer.freeEntry,Answer.valid,Approve,Reject
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39KFRKBFINV0HRV32FV9BM2VXHHYOZ,A2M4YIC3XU2693,Approved,Wed Jun 17 09:40:00 PDT 2015,Wed Jun 17 09:43:17 PDT 2015,Sat Jun 20 09:43:17 PDT 2015,Wed Jun 17 15:02:57 PDT 2015,,,197,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,58,Associate,Female,6,1,4,1,4,1,5,3,4,1,Yes,No,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39KFRKBFINV0HRV32FV9BM2VXHTYOB,A1JK0F1S3SSP8P,Approved,Wed Jun 17 13:40:54 PDT 2015,Wed Jun 17 13:44:30 PDT 2015,Sat Jun 20 13:44:30 PDT 2015,Wed Jun 17 15:02:43 PDT 2015,,,216,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,42,Bachelor,Female,6,1,1,1,5,2,6,1,4,1,Yes,{},4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39LNWE0K4UW94W0VUJLFO40WPL2UIZ,A1T0GTOZOVIDVI,Rejected,Wed Jun 17 23:45:49 PDT 2015,Wed Jun 17 23:51:14 PDT 2015,Sat Jun 20 23:51:14 PDT 2015,,Thu Jun 18 08:10:46 PDT 2015,x,325,20% (1/5),20% (1/5),20% (1/5),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,47,Associate,Female,7,2,5,1,6,1,6,1,6,1,No,{},4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39LOEL67OS5WGWBZ6DDNO6GI9BP837,A9HQ3E0F2AGVO,Approved,Wed Jun 17 11:17:53 PDT 2015,Wed Jun 17 12:10:07 PDT 2015,Sat Jun 20 12:10:07 PDT 2015,Wed Jun 17 15:03:16 PDT 2015,,,3134,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,27,Bachelor,Female,5,2,5,1,5,2,6,1,2,4,Yes,"No, very well formatted. Thank you.",4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39O5D9O87TSYSZ1CNPTSQSC1Z123CY,A1ZTCNK9TUCLYX,Approved,Tue Jun 16 14:37:46 PDT 2015,Tue Jun 16 14:42:25 PDT 2015,Fri Jun 19 14:42:25 PDT 2015,Wed Jun 17 15:02:49 PDT 2015,,,279,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,64,Bachelor,Male,3,1,5,2,4,1,5,1,1,5,Yes,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39O5D9O87TSYSZ1CNPTSQSC1Z3X3CX,A1MQS6VU9GP4ZE,Approved,Wed Jun 17 22:02:00 PDT 2015,Wed Jun 17 22:04:21 PDT 2015,Sat Jun 20 22:04:21 PDT 2015,Thu Jun 18 08:10:45 PDT 2015,,,141,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,32,Professional,Male,6,4,6,5,6,5,6,4,6,6,Yes,Nothing,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39PAAFCODM0ZQP56TLUOYX4OE8YTV9,AL0UT6ZCOJBWD,Rejected,Wed Jun 17 10:11:06 PDT 2015,Wed Jun 17 10:11:38 PDT 2015,Sat Jun 20 10:11:38 PDT 2015,,Wed Jun 17 15:03:20 PDT 2015,x,32,20% (1/5),20% (1/5),20% (1/5),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,30,Bachelor,Male,7,7,3,3,1,1,1,1,1,1,Yes,No,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,39RP059MEHTG4GHGF72CB7FPH8JBMH,A2SIZWYFWNNN87,Approved,Wed Jun 17 09:23:42 PDT 2015,Wed Jun 17 14:31:49 PDT 2015,Sat Jun 20 14:31:49 PDT 2015,Wed Jun 17 15:03:00 PDT 2015,,,18487,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,32,High school,Female,5,4,3,4,5,2,7,,5,1,Yes,no.,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AAPLD8UCCHU8OAMOWDKJWDF6TVTHR,AHPOOKYE7V04D,Approved,Wed Jun 17 13:04:48 PDT 2015,Wed Jun 17 13:06:23 PDT 2015,Sat Jun 20 13:06:23 PDT 2015,Wed Jun 17 15:03:18 PDT 2015,,,95,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,39,Master,Male,2,2,3,2,5,4,6,3,2,2,Yes,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AMW0RGHOD2OQS3QADZDJ69E327PNF,A190RIE29YPBW5,Approved,Wed Jun 17 09:15:01 PDT 2015,Wed Jun 17 09:17:03 PDT 2015,Sat Jun 20 09:17:03 PDT 2015,Wed Jun 17 15:02:42 PDT 2015,,,122,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,26,Bachelor,Male,4,1,2,3,1,1,6,1,1,1,Yes,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AMYWKA6YBMYY7LXWW0HSVI2Y736OM,A80PZ8RASZZJI,Approved,Wed Jun 17 14:19:33 PDT 2015,Wed Jun 17 14:21:21 PDT 2015,Sat Jun 20 14:21:21 PDT 2015,Wed Jun 17 15:03:15 PDT 2015,,,108,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,23,Bachelor,Male,3,6,4,6,3,5,7,2,4,2,Yes,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AQF3RZ558I4SU84XTHR519O65D6FZ,AMD1LYNQAH3R8,Approved,Wed Jun 17 01:45:59 PDT 2015,Wed Jun 17 01:49:54 PDT 2015,Sat Jun 20 01:49:54 PDT 2015,Wed Jun 17 15:03:20 PDT 2015,,,235,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,27,Bachelor,Male,6,4,5,4,6,5,7,6,4,4,No,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AUQQEL7U5TYAG8FVJ6EEM2JHYSV0S,A28X8BW3FST57Q,Rejected,Wed Jun 17 21:44:45 PDT 2015,Wed Jun 17 21:45:57 PDT 2015,Sat Jun 20 21:45:57 PDT 2015,,2015-06-18 15:10:48 UTC,,72,20% (1/5),20% (1/5),20% (1/5),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,28,Bachelor,Male,4,3,5,3,6,3,5,3,4,2,No,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AWETUDC92SQQVU506KN5WFBR1UIZL,A23NHL1Q5LUYB4,Approved,Tue Jun 16 18:54:15 PDT 2015,Tue Jun 16 18:59:14 PDT 2015,Fri Jun 19 18:59:14 PDT 2015,Wed Jun 17 15:02:51 PDT 2015,,,299,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,35,Master,Female,5,7,6,6,5,5,3,1,5,5,Yes,No,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3AZHRG4CU4KEY76WB908VRA0QEQ30U,AVJUIF9QHQRY8,Approved,Wed Jun 17 16:21:38 PDT 2015,Wed Jun 17 16:23:33 PDT 2015,Sat Jun 20 16:23:33 PDT 2015,Thu Jun 18 08:10:59 PDT 2015,,,115,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,31,Associate,Female,5,6,5,5,5,5,5,5,6,5,Yes,No,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3BEFOD78W6TWJHW70SSP3T9J7G3M4N,AFHYKBNXB3FQ2,Approved,Wed Jun 17 09:40:42 PDT 2015,Wed Jun 17 09:43:53 PDT 2015,Sat Jun 20 09:43:53 PDT 2015,Wed Jun 17 15:03:18 PDT 2015,,,191,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,26,High school,Male,5,3,4,4,5,2,5,1,3,6,Yes,{},4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3BV8HQ2ZZW19W3RWMDVZR0YX9SS6AK,A3CFNUD7VR2E1E,Approved,Thu Jun 18 22:24:07 PDT 2015,Thu Jun 18 22:26:52 PDT 2015,Sun Jun 21 22:26:52 PDT 2015,Fri Jun 19 07:22:19 PDT 2015,,,165,100% (24/24),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,29,High school,Female,7,3,6,2,5,1,7,1,4,1,Yes,{},4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3BWI6RSP7G9VQGMDLS2DTXOKPG27E3,A1NOR6E0WT0Y14,Rejected,Wed Jun 17 09:23:51 PDT 2015,Wed Jun 17 09:26:12 PDT 2015,Sat Jun 20 09:26:12 PDT 2015,,Wed Jun 17 15:02:45 PDT 2015,x,141,20% (1/5),20% (1/5),20% (1/5),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,50,High school,Male,4,5,3,5,4,5,6,7,2,4,Yes,no,4,,
3T5ZXGO9DEO1K9KUNBJUPEAD1ZVQZZ,3M6I6ITMWAVH70OHOM0EJ2K4L1BDQ4,News credibility,"You will be shown a variety of news sources on a variety of topics.  You will be asked to assess the credibility of these sources, as well as your familiarity with the topics.","news, classification",$0.25 ,Tue Jun 16 11:16:47 PDT 2015,458,BatchId:1982797;,28800,259200,Mon Jun 22 08:40:25 PDT 2015,,,3BWI6RSP7G9VQGMDLS2DTXOKPGGE7O,A27XYE57P90QZ,Approved,Wed Jun 17 13:55:09 PDT 2015,Wed Jun 17 14:00:03 PDT 2015,Sat Jun 20 14:00:03 PDT 2015,2015-06-17 22:02:55 UTC,,,294,100% (1/1),100% (1/1),100% (1/1),Caffeine can improve memory.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Caffeine_News.jpeg,Vitamin D deficiency causes an increased risk of dementia and Alzheimer disease.,http://ella.ils.indiana.edu/~atsou/newsCredibility/VitaminD_Blog.jpeg,Artificial sweeteners may lead to diabetes.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Sugar_Tweet.jpeg,Dogs are sensitive to Earth's magnetic field.,http://ella.ils.indiana.edu/~atsou/newsCredibility/Dogs_Abstract.jpeg,Marriage duration is inversely associated with spending on the engagement ring and wedding ceremony.,https://www.youtube.com/embed/U5vTlilC5kM,32,Associate,Male,4,1,4,1,6,1,4,1,6,3,Yes,no,4,,
